序號,答案
20240621103009,1015.63
20240621104009,695.02
20240621105009,768.49
20240621110009,204.98
20240621111009,0.0
20240621112009,0.05
20240621113009,0.0
20240621114009,0.0
20240621115009,8.06
20240621120009,2.05
20240621121009,0.0
20240621122009,0.0
20240621123009,0.55
20240621124009,3.45
20240621125009,1.37
20240621130009,0.97
20240621131009,4.77
20240621132009,0.19
20240621133009,1.69
20240621134009,1.93
20240621135009,0.0
20240621140009,0.0
20240621141009,0.0
20240621142009,2.57
20240621143009,2.39
20240621144009,1.65
20240621145009,5.44
20240621150009,6.12
20240621151009,5.87
20240621152009,6.37
20240621153009,6.06
20240621154009,4.87
20240621155009,3.54
20240621160009,5.54
20240621161009,3.7
20240621162009,1.97
20240621163009,3.55
20240621164009,1.64
20240621165009,1.56
20240628090009,70.26
20240628091009,231.39
20240628092009,420.51
20240628093009,789.24
20240628094009,571.37
20240628095009,791.4
20240628100009,706.37
20240628101009,632.74
20240628102009,715.31
20240628103009,718.99
20240628104009,636.01
20240628105009,882.02
20240628110009,331.78
20240628111009,413.44
20240628112009,577.97
20240628113009,685.94
20240628114009,698.88
20240628115009,551.57
20240628120009,373.63
20240628121009,461.69
20240628122009,461.18
20240628123009,476.07
20240628124009,463.19
20240628125009,419.64
20240628130009,309.96
20240628131009,271.03
20240628132009,104.7
20240628133009,117.51
20240628134009,247.82
20240628135009,28.76
20240628140009,416.67
20240628141009,301.89
20240628142009,2.53
20240628143009,2.85
20240628144009,1.65
20240628145009,1.23
20240628150009,4.57
20240628151009,3.1
20240628152009,2.49
20240628153009,1.23
20240628154009,0.26
20240628155009,0.66
20240628160009,0.0
20240628161009,0.0
20240628162009,0.0
20240628163009,0.0
20240628164009,0.0
20240628165009,0.0
20240717090009,273.7
20240717091009,617.97
20240717092009,1213.27
20240717093009,1081.72
20240717094009,1157.09
20240717095009,1212.13
20240717100009,1172.36
20240717101009,1230.7
20240717102009,1230.54
20240717103009,1267.33
20240717104009,1270.15
20240717105009,1279.64
20240717110009,1309.53
20240717111009,1220.95
20240717112009,914.22
20240717113009,885.82
20240717114009,873.67
20240717115009,645.2
20240717120009,114.17
20240717121009,124.95
20240717122009,142.14
20240717123009,185.76
20240717124009,21.09
20240717125009,40.38
20240717130009,20.66
20240717131009,20.45
20240717132009,62.54
20240717133009,7.77
20240717134009,4.63
20240717135009,3.85
20240717140009,12.7
20240717141009,8.7
20240717142009,4.28
20240717143009,6.16
20240717144009,1.2
20240717145009,4.26
20240717150009,11.02
20240717151009,12.71
20240717152009,25.65
20240717153009,16.79
20240717154009,1.83
20240717155009,0.0
20240717160009,2.03
20240717161009,0.71
20240717162009,2.86
20240717163009,1.8
20240717164009,0.27
20240717165009,0.84
20240316090010,431.22
20240316091010,403.1
20240316092010,560.75
20240316093010,677.1
20240316094010,440.17
20240316095010,388.56
20240316100010,1004.7
20240316101010,1007.1
20240316102010,1054.15
20240316103010,1087.91
20240316104010,1190.49
20240316105010,1151.81
20240316110010,893.01
20240316111010,804.74
20240316112010,904.94
20240316113010,818.55
20240316114010,833.44
20240316115010,1057.07
20240316120010,949.94
20240316121010,448.72
20240316122010,734.57
20240316123010,760.63
20240316124010,825.74
20240316125010,845.32
20240316130010,733.44
20240316131010,795.3
20240316132010,628.81
20240316133010,325.8
20240316134010,406.8
20240316135010,176.62
20240316140010,309.96
20240316141010,218.49
20240316142010,179.76
20240316143010,62.12
20240316144010,49.76
20240316145010,34.13
20240316150010,23.93
20240316151010,10.77
20240316152010,4.87
20240316153010,12.95
20240316154010,26.22
20240316155010,18.33
20240316160010,13.22
20240316161010,11.66
20240316162010,9.57
20240316163010,6.72
20240316164010,8.31
20240316165010,4.9
20240324090010,459.64
20240324091010,566.34
20240324092010,772.14
20240324093010,702.29
20240324094010,826.4
20240324095010,914.31
20240324100010,880.36
20240324101010,774.42
20240324102010,488.85
20240324103010,540.84
20240324104010,1273.81
20240324105010,1203.24
20240324110010,1337.67
20240324111010,1135.65
20240324112010,965.36
20240324113010,1383.29
20240324114010,1646.94
20240324115010,1627.23
20240324120010,1215.71
20240324121010,1651.35
20240324122010,1567.96
20240324123010,1238.79
20240324124010,572.18
20240324125010,920.06
20240324130010,690.88
20240324131010,626.8
20240324132010,594.66
20240324133010,349.36
20240324134010,274.13
20240324135010,186.0
20240324140010,417.18
20240324141010,401.05
20240324142010,507.05
20240324143010,416.17
20240324144010,191.25
20240324145010,128.28
20240324150010,10.99
20240324151010,16.38
20240324152010,16.44
20240324153010,15.14
20240324154010,13.71
20240324155010,11.64
20240324160010,26.26
20240324161010,17.02
20240324162010,7.98
20240324163010,5.77
20240324164010,5.0
20240324165010,3.83
20240412090010,381.41
20240412091010,319.59
20240412092010,468.93
20240412093010,532.48
20240412094010,501.93
20240412095010,495.65
20240412100010,874.64
20240412101010,725.67
20240412102010,696.19
20240412103010,905.5
20240412104010,1057.2
20240412105010,948.68
20240412110010,1078.91
20240412111010,1021.32
20240412112010,1189.72
20240412113010,943.35
20240412114010,1192.54
20240412115010,1195.06
20240412120010,627.22
20240412121010,764.32
20240412122010,573.32
20240412123010,726.62
20240412124010,705.01
20240412125010,453.06
20240412130010,466.89
20240412131010,102.28
20240412132010,112.84
20240412133010,51.57
20240412134010,70.36
20240412135010,103.94
20240412140010,38.05
20240412141010,57.76
20240412142010,60.32
20240412143010,63.57
20240412144010,52.04
20240412145010,63.75
20240412150010,26.92
20240412151010,30.7
20240412152010,23.91
20240412153010,19.27
20240412154010,23.19
20240412155010,21.53
20240412160010,23.82
20240412161010,13.24
20240412162010,4.27
20240412163010,1.82
20240412164010,3.3
20240412165010,2.95
20240419090010,28.22
20240419091010,30.19
20240419092010,27.2
20240419093010,33.85
20240419094010,33.79
20240419095010,31.38
20240419100010,32.81
20240419101010,36.57
20240419102010,58.76
20240419103010,68.01
20240419104010,59.93
20240419105010,63.67
20240419110010,71.66
20240419111010,64.82
20240419112010,91.74
20240419113010,68.73
20240419114010,66.03
20240419115010,71.81
20240419120010,50.95
20240419121010,36.58
20240419122010,31.34
20240419123010,25.58
20240419124010,12.41
20240419125010,16.4
20240419130010,32.74
20240419131010,20.85
20240419132010,20.83
20240419133010,6.93
20240419134010,3.27
20240419135010,5.34
20240419140010,10.42
20240419141010,9.36
20240419142010,9.28
20240419143010,9.19
20240419144010,8.87
20240419145010,5.95
20240419150010,2.52
20240419151010,2.76
20240419152010,2.73
20240419153010,2.34
20240419154010,2.51
20240419155010,2.1
20240419160010,2.21
20240419161010,1.96
20240419162010,0.91
20240419163010,0.88
20240419164010,1.41
20240419165010,0.9
20240515090010,322.21
20240515091010,482.21
20240515092010,367.24
20240515093010,452.27
20240515094010,425.62
20240515095010,452.07
20240515100010,418.02
20240515101010,584.93
20240515102010,529.53
20240515103010,661.96
20240515104010,729.85
20240515105010,800.0
20240515110010,668.48
20240515111010,621.76
20240515112010,425.28
20240515113010,553.76
20240515114010,553.55
20240515115010,674.78
20240515120010,850.28
20240515121010,800.68
20240515122010,918.87
20240515123010,612.84
20240515124010,436.64
20240515125010,460.39
20240515130010,341.75
20240515131010,398.03
20240515132010,377.75
20240515133010,308.34
20240515134010,160.97
20240515135010,205.5
20240515140010,46.41
20240515141010,35.5
20240515142010,31.47
20240515143010,32.73
20240515144010,27.0
20240515145010,28.01
20240515150010,16.1
20240515151010,18.36
20240515152010,19.42
20240515153010,15.12
20240515154010,10.1
20240515155010,7.93
20240515160010,9.13
20240515161010,10.75
20240515162010,6.59
20240515163010,4.97
20240515164010,4.22
20240515165010,4.45
20240526090010,21.39
20240526091010,29.92
20240526092010,62.92
20240526093010,196.02
20240526094010,329.0
20240526095010,257.78
20240526100010,223.31
20240526101010,140.65
20240526102010,62.33
20240526103010,76.26
20240526104010,62.79
20240526105010,26.34
20240526110010,68.73
20240526111010,51.5
20240526112010,42.47
20240526113010,41.66
20240526114010,38.21
20240526115010,54.29
20240526120010,82.74
20240526121010,68.69
20240526122010,63.09
20240526123010,68.22
20240526124010,43.65
20240526125010,43.03
20240526130010,23.72
20240526131010,19.06
20240526132010,15.46
20240526133010,19.87
20240526134010,12.51
20240526135010,8.49
20240526140010,43.24
20240526141010,37.8
20240526142010,26.15
20240526143010,23.4
20240526144010,30.77
20240526145010,37.41
20240526150010,40.32
20240526151010,33.87
20240526152010,26.36
20240526153010,20.42
20240526154010,20.37
20240526155010,19.22
20240526160010,20.14
20240526161010,19.47
20240526162010,15.86
20240526163010,13.43
20240526164010,8.97
20240526165010,7.32
20240617090010,133.78
20240617091010,105.43
20240617092010,221.04
20240617093010,249.74
20240617094010,223.93
20240617095010,161.67
20240617100010,155.79
20240617101010,170.35
20240617102010,405.26
20240617103010,356.42
20240617104010,444.9
20240617105010,296.05
20240617110010,230.13
20240617111010,63.78
20240617112010,71.24
20240617113010,51.49
20240617114010,100.7
20240617115010,168.5
20240617120010,156.96
20240617121010,154.08
20240617122010,203.01
20240617123010,158.81
20240617124010,194.9
20240617125010,118.82
20240617130010,67.07
20240617131010,82.35
20240617132010,84.8
20240617133010,92.13
20240617134010,97.47
20240617135010,63.64
20240617140010,142.56
20240617141010,166.66
20240617142010,138.68
20240617143010,84.2
20240617144010,51.62
20240617145010,47.06
20240617150010,60.95
20240617151010,39.74
20240617152010,25.71
20240617153010,15.35
20240617154010,14.66
20240617155010,16.41
20240617160010,13.94
20240617161010,12.18
20240617162010,8.4
20240617163010,6.2
20240617164010,3.5
20240617165010,1.13
20240630090010,412.08
20240630091010,341.2
20240630092010,116.4
20240630093010,569.61
20240630094010,683.77
20240630095010,687.72
20240630100010,993.15
20240630101010,961.39
20240630102010,1062.04
20240630103010,1135.88
20240630104010,1157.8
20240630105010,1117.55
20240630110010,1232.73
20240630111010,1266.66
20240630112010,961.8
20240630113010,1123.38
20240630114010,1259.84
20240630115010,1334.31
20240630120010,1059.26
20240630121010,996.66
20240630122010,546.1
20240630123010,378.73
20240630124010,484.05
20240630125010,623.71
20240630130010,0.0
20240630131010,318.76
20240630132010,413.8
20240630133010,153.58
20240630134010,315.12
20240630135010,528.03
20240630140010,66.28
20240630141010,26.53
20240630142010,17.88
20240630143010,40.32
20240630144010,12.75
20240630145010,16.42
20240630150010,0.0
20240630151010,43.67
20240630152010,12.67
20240630153010,75.84
20240630154010,62.83
20240630155010,29.02
20240630160010,0.0
20240630161010,0.0
20240630162010,1.92
20240630163010,1.29
20240630164010,0.0
20240630165010,0.19
20240714090010,377.73
20240714091010,506.13
20240714092010,598.5
20240714093010,581.28
20240714094010,576.01
20240714095010,709.3
20240714100010,1105.68
20240714101010,1173.32
20240714102010,1206.63
20240714103010,1259.54
20240714104010,1186.63
20240714105010,1382.57
20240714110010,1331.25
20240714111010,1471.75
20240714112010,1523.4
20240714113010,1575.66
20240714114010,1603.07
20240714115010,1563.44
20240714120010,1611.05
20240714121010,1609.88
20240714122010,1568.83
20240714123010,1666.02
20240714124010,1197.0
20240714125010,354.63
20240714130010,55.11
20240714131010,28.63
20240714132010,128.69
20240714133010,114.85
20240714134010,104.13
20240714135010,117.96
20240714140010,79.72
20240714141010,32.38
20240714142010,40.45
20240714143010,62.34
20240714144010,78.11
20240714145010,81.71
20240714150010,41.24
20240714151010,29.69
20240714152010,29.73
20240714153010,14.03
20240714154010,20.38
20240714155010,56.92
20240714160010,37.58
20240714161010,13.41
20240714162010,13.89
20240714163010,10.59
20240714164010,10.15
20240714165010,6.4
20240718090010,402.18
20240718091010,493.08
20240718092010,738.7
20240718093010,920.42
20240718094010,927.81
20240718095010,1001.76
20240718100010,883.17
20240718101010,1119.47
20240718102010,901.49
20240718103010,1375.55
20240718104010,1383.43
20240718105010,1392.84
20240718110010,1493.95
20240718111010,1528.82
20240718112010,1568.44
20240718113010,1654.22
20240718114010,1632.41
20240718115010,1678.79
20240718120010,1708.64
20240718121010,1690.83
20240718122010,1703.55
20240718123010,1656.02
20240718124010,1549.64
20240718125010,828.28
20240718130010,68.17
20240718131010,332.17
20240718132010,297.92
20240718133010,236.34
20240718134010,253.05
20240718135010,182.79
20240718140010,42.0
20240718141010,36.89
20240718142010,68.73
20240718143010,52.87
20240718144010,59.86
20240718145010,16.39
20240718150010,39.52
20240718151010,16.74
20240718152010,28.18
20240718153010,15.94
20240718154010,43.61
20240718155010,41.17
20240718160010,0.0
20240718161010,35.46
20240718162010,27.08
20240718163010,15.33
20240718164010,8.16
20240718165010,8.04
20240720090010,323.27
20240720091010,347.05
20240720092010,124.93
20240720093010,366.38
20240720094010,135.37
20240720095010,865.8
20240720100010,656.82
20240720101010,564.36
20240720102010,1303.11
20240720103010,1185.85
20240720104010,1080.04
20240720105010,1391.43
20240720110010,1403.41
20240720111010,1531.93
20240720112010,1410.31
20240720113010,1519.74
20240720114010,1573.43
20240720115010,1643.91
20240720120010,1634.59
20240720121010,1682.35
20240720122010,1634.91
20240720123010,1586.71
20240720124010,1348.18
20240720125010,897.03
20240720130010,488.69
20240720131010,170.84
20240720132010,22.24
20240720133010,125.16
20240720134010,425.1
20240720135010,752.95
20240720140010,203.53
20240720141010,6.24
20240720142010,7.35
20240720143010,10.54
20240720144010,16.38
20240720145010,34.75
20240720150010,26.62
20240720151010,12.51
20240720152010,0.0
20240720153010,0.0
20240720154010,0.0
20240720155010,29.13
20240720160010,5.31
20240720161010,0.94
20240720162010,1.11
20240720163010,3.16
20240720164010,8.82
20240720165010,0.0
20240322090011,352.78
20240322091011,315.81
20240322092011,154.45
20240322093011,79.09
20240322094011,66.56
20240322095011,124.1
20240322100011,344.72
20240322101011,224.38
20240322102011,125.94
20240322103011,107.67
20240322104011,0.0
20240322105011,73.59
20240322110011,71.36
20240322111011,66.4
20240322112011,55.82
20240322113011,2.22
20240322114011,2.08
20240322115011,26.78
20240322120011,18.34
20240322121011,16.44
20240322122011,17.24
20240322123011,11.78
20240322124011,8.22
20240322125011,7.19
20240322130011,15.17
20240322131011,15.21
20240322132011,19.51
20240322133011,16.66
20240322134011,5.8
20240322135011,8.74
20240322140011,3.18
20240322141011,1.1
20240322142011,0.0
20240322143011,0.0
20240322144011,0.76
20240322145011,0.54
20240322150011,1.04
20240322151011,1.85
20240322152011,2.57
20240322153011,2.63
20240322154011,1.11
20240322155011,0.46
20240322160011,0.34
20240322161011,0.15
20240322162011,0.0
20240322163011,0.0
20240322164011,0.0
20240322165011,0.08
20240327090011,194.21
20240327091011,153.54
20240327092011,137.65
20240327093011,106.93
20240327094011,107.23
20240327095011,147.47
20240327100011,108.83
20240327101011,121.68
20240327102011,189.29
20240327103011,141.11
20240327104011,149.39
20240327105011,67.87
20240327110011,53.32
20240327111011,23.73
20240327112011,24.84
20240327113011,16.99
20240327114011,9.73
20240327115011,25.01
20240327120011,0.53
20240327121011,5.74
20240327122011,6.99
20240327123011,1.12
20240327124011,4.05
20240327125011,4.84
20240327130011,0.0
